matched_2021,new_item_2022,food_category,restaurant,serving_size,serving_size_text,serving_size_unit,serving_size_household,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,potassium
1,0,Beverages,Perkins,350,,g,,180,0,0,0,0,35,45,0,38,0,
1,0,Beverages,Perkins,350,,g,,160,0,0,0,0,20,38,0,35,3,
1,0,Beverages,Taco Bell,350,,ml,,280,0,0,0,0,15,9,0,3,0,
1,0,Beverages,Perkins,350,,g,,170,0,0,0,0,10,43,0,43,0,
1,0,Appetizers & Sides,White Castle,349,,g,,1350,101,17,0,0,1950,92,16,11,11,
0,1,Sandwiches,Del Taco,348,,g,,780,41,12,0,145,2390,61,4,6,46,
0,1,Fried Potatoes,White Castle,348,,g,,770,51,8,0,0,1450,74,6,3,5,
1,0,Entrees,Carls Jr,347,,g,,1040,58,16,0.5,65,2570,109,4,19,22,
1,0,Salads,Subway,347,,g,,310,23,9,0,60,1000,12,4,5,14,
1,0,Beverages,Golden Corral,347,,g,,350,9,8,0,0,40,44,0,44,0,
0,1,Entrees,Perkins,346,,g,,840,29,10,0,80,2030,129,0,67,14,
1,0,Fried Potatoes,Wingstop,346,,g,,899,37,7,0,0,1060,126,0,6,14,2782
1,0,Salads,Jack in the Box,345,,g,,230,8,3.5,0,80,590,12,4,4,23,1150
1,0,Salads,Jack in the Box,345,,g,,220,9,4,0,65,520,14,4,4,23,740
0,1,Salads,Jack in the Box,345,,g,,220,9,4,0,65,520,14,4,4,23,740
1,0,Beverages,Golden Corral,345,,g,,430,0,0,0,0,100,99,0,96,0,
0,1,Sandwiches,Arby's,344,,g,,810,35,10,0.5,80,2520,79,5,15,46,
1,0,Salads,Subway,344,,g,,120,3,1,0,30,570,12,4,6,13,
0,1,Salads,Subway,344,,g,,110,3,1,0,25,560,11,4,5,14,
1,0,Salads,Subway,344,,g,,110,2,0,0,25,550,10,4,5,14,
1,0,Beverages,Perkins,344,,g,,10,0,0,0,0,0,2,0,2,0,
0,1,Pizza,Subway,343,,g,,860,35,14,1,80,1660,98,5,8,37,
1,0,Sandwiches,Del Taco,343,,g,,530,18,7,0,30,1330,71,10,3,17,
1,0,Entrees,Golden Corral,342,,g,,530,34,13,0,380,1030,31,1,1,26,
1,0,Burgers,Hardee's,341,,g,,1060,57,24,2,150,2080,81,0,17,58,
1,0,Entrees,Perkins,341,,g,,530,27,10,0,160,1450,17,3,5,54,
1,0,Sandwiches,Einstein Bros,340,,g,,680,30,16,0.5,105,2280,60,4,10,40,
0,1,Sandwiches,Subway,340,,g,,580,21,5,0,40,1860,59,2,5,39,
1,0,Entrees,Golden Corral,340,,g,,950,60,14,0.5,345,1840,26,4,1,77,
1,0,Entrees,Qdoba,340,,g,,500,37,14,0,100,1770,17,4,3,29,1200
0,1,Sandwiches,Subway,340,,g,,770,42,10,0,520,1720,57,2,4,40,
1,0,Soup,Einstein Bros,340,,g,,160,4,1,0,30,1660,18,0,2,12,
1,0,Fried Potatoes,Del Taco,340,,g,,760,56,14,0,75,1180,46,6,1,21,
1,0,Fried Potatoes,Del Taco,340,,g,,610,37,13,0,60,930,44,6,2,16,
1,0,Appetizers & Sides,Golden Corral,340,,g,,480,17,7,0,0,830,69,2,0,7,
1,0,Beverages,Perkins,340,,g,,240,0,0,0,0,330,47,0,42,12,
1,0,Desserts,Baskin Robbins,340,,g,,690,28,15,1,90,210,103,5,63,9,805
0,1,Beverages,McDonald's,340,,g,,570,17,10,1,50,170,92,0,79,11,
1,0,Beverages,Golden Corral,340,,g,,380,12,10,0,0,140,38,0,36,0,
1,0,Beverages,Chick Fil A,340,,g,,0,0,0,0,0,10,0,0,0,0,
1,0,Beverages,Golden Corral,340,,g,,300,0,0,0,0,10,44,0,42,0,
1,0,Beverages,Golden Corral,340,,g,,230,0,0,0,0,10,43,0,40,0,
1,0,Beverages,Golden Corral,340,,g,,210,0,0,0,0,5,56,0,51,0,
1,0,Beverages,Perkins,340,,g,,0,0,0,0,0,0,0,0,0,0,
1,0,Salads,Chick Fil A,339,,g,,590,47,9.5,0,35,840,27,7,7,14,
1,0,Beverages,Jack in the Box,339,,g,,580,23,17,1,50,340,83,0,68,12,555
1,0,Beverages,Perkins,339,,g,,210,8,5,0,35,200,20,0,18,14,
1,0,Entrees,Perkins,338,,g,,880,49,22,0,140,1790,63,2,3,51,
1,0,Beverages,Perkins,338,,g,,240,0,0,0,0,330,47,0,42,12,
1,0,Entrees,Golden Corral,337,,g,,860,47,17,0,475,770,82,1,67,27,
0,1,Entrees,Subway,337,,g,,550,47,8,1,75,690,8,3,4,26,
1,0,Beverages,Perkins,337,,g,,200,1,0,0,0,40,49,0,45,1,
1,0,Beverages,Perkins,337,,g,,100,1,0,0,0,40,24,0,21,1,
1,0,Beverages,Perkins,337,,g,,190,1,0,0,0,40,47,0,42,1,
1,0,Burgers,Carls Jr,336,,g,,1020,54,23,2,150,2020,75,4,16,57,
1,0,Entrees,Golden Corral,336,,g,,780,40,13,0,485,610,81,0,67,27,
0,1,Pizza,Subway,335,,g,,870,37,14,0,85,1740,96,4,8,34,
1,0,Sandwiches,Subway,335,,g,,500,14,3,0,75,1440,58,3,7,38,
1,0,Sandwiches,Subway,335,,g,,500,15,3,0,105,1380,54,4,4,38,
1,0,Sandwiches,Subway,335,,g,,820,54,8,1,75,1210,53,3,4,33,
0,1,Sandwiches,Subway,335,,g,,470,13,3,0,90,1180,57,3,6,34,
1,0,Salads,Chick Fil A,335,,g,,570,32,6.5,0,95,1090,41,6,27,32,
0,1,Sandwiches,Subway,335,,g,,470,11,2,0,100,1010,54,3,5,42,
1,0,Entrees,Golden Corral,335,,g,,570,42,15,0,455,900,24,1,1,26,
1,0,Entrees,Golden Corral,334,,g,,560,28,8,0,130,1170,41,2,16,36,
1,0,Entrees,Golden Corral,334,,g,,490,34,12,0,460,750,23,1,1,26,
1,0,Entrees,Golden Corral,333,,g,,530,38,14,0.5,730,760,6,0,2,42,
1,0,Entrees,Hardee's,332,,g,,430,11,3,0,60,1370,55,5,4,27,
0,1,Beverages,McDonald's,332,,g,,580,17,10,1,50,240,94,1,77,11,
1,0,Entrees,Golden Corral,331,,g,,740,56,23,0,455,1500,33,1,4,28,
1,0,Entrees,Golden Corral,330,,g,,660,48,19,0,465,1350,32,0,4,28,
0,1,Entrees,Subway,330,,g,,230,7,2,0,75,920,12,3,7,30,
0,1,Entrees,Subway,330,,g,,200,6,2,0,90,660,11,3,6,27,
0,1,Entrees,Subway,330,,g,,200,4,2,0,100,480,9,3,5,35,
1,0,Beverages,Perkins,330,,g,,130,0,0,0,0,75,34,0,34,0,
1,0,Sandwiches,Einstein Bros,329,,g,,510,15,8,0,75,1510,67,4,10,30,
0,1,Sandwiches,Del Taco,329,,g,,540,20,9,0,30,1240,60,10,3,26,
0,1,Entrees,Perkins,329,,g,,600,42,16,0,715,990,19,5,1,37,
1,0,Desserts,Baskin Robbins,329,,g,,920,44,27,1,100,490,122,3,91,13,679
0,1,Desserts,McDonald's,329,,g,,580,19,10,1,50,320,89,3,73,13,
0,1,Beverages,Arby's,328,,g,,790,45,9,0,75,2490,61,5,7,39,
1,0,Sandwiches,Carls Jr,328,,g,,810,45,11,0.5,110,2120,58,3,10,44,
1,0,Sandwiches,Qdoba,328,,g,,490,22,6,0,135,1240,50,5,4,31,832
1,0,Sandwiches,Golden Corral,328,,g,,310,22,6,1,30,600,21,4,8,9,
1,0,Appetizers & Sides,Carls Jr,327,,g,,740,43,17,0,90,1440,53,7,3,34,
0,1,Desserts,Arby's,326,,g,,720,28,7,0,65,1930,79,5,15,38,
0,1,Sandwiches,Einstein Bros,326,,g,,900,57,18,0.5,455,1830,56,2,7,42,
1,0,Sandwiches,Einstein Bros,326,,g,,510,15,9,0,75,1720,64,5,10,29,
1,0,Burgers,Carls Jr,326,,g,,770,44,13,0,30,1600,61,2,12,33,
1,0,Burgers,Hardee's,326,,g,,780,46,13,0.5,25,1450,61,5,13,33,
1,0,Salads,Chick Fil A,326,,g,,540,31,6,0,75,1370,42,6,27,26,
1,0,Entrees,Perkins,326,,g,,840,35,13,0,435,1030,93,3,23,39,
1,0,Entrees,Golden Corral,326,,g,,650,53,17,0,375,870,26,4,4,19,
1,0,Entrees,Golden Corral,326,,g,,360,14,4.5,0,130,490,9,1,2,48,
1,0,Beverages,Chick Fil A,326,,g,,160,0,0,0,0,10,34,0,30,2,
0,1,Salads,Chick Fil A,325,,g,,550,31,6,0,80,1020,42,5,26,28,
0,1,Entrees,Subway,325,,g,,220,8,3,0,105,810,8,3,4,31,
1,0,Beverages,Arby's,324,,g,,530,21,10,1,85,2540,50,2,3,34,
0,1,Sandwiches,Jack in the Box,324,,g,,710,36,8,0,75,1880,65,4,7,31,590
0,1,Pizza,Subway,324,,g,,850,35,14,0,80,1740,95,4,8,34,
1,0,Entrees,Carls Jr,324,,g,,790,39,19,0,130,1560,56,2,2,50,
1,0,Appetizers & Sides,Carls Jr,324,,g,,740,45,18,0,85,1260,53,8,3,29,
0,1,Salads,McDonald's,324,,g,,370,20,6,0,75,970,20,3,6,29,
1,0,Entrees,Perkins,324,,g,,730,33,13,0,720,730,68,2,19,38,
1,0,Burgers,Carls Jr,323,,g,,830,54,16,2,130,1450,53,4,4,35,
1,0,Appetizers & Sides,Carls Jr,323,,g,,730,44,17,0,100,1310,52,7,3,32,
0,1,Beverages,McDonald's,323,,g,,540,16,10,1,45,170,88,0,64,10,
1,0,Baked Goods,Golden Corral,322,,g,,1230,78,31,2,70,2380,123,2,64,12,
1,0,Entrees,Golden Corral,322,,g,,480,27,11,1.5,200,1330,3,0,0,55,
0,1,Pizza,Subway,321,,g,,840,34,13,0,75,1620,95,4,9,36,
1,0,Burgers,Carls Jr,321,,g,,920,58,23,2,140,1380,56,3,12,47,
0,1,Salads,Chick Fil A,321,,g,,510,31,6,0,80,1020,41,5,26,28,
0,1,Salads,McDonald's,321,,g,,260,9,4,0,90,1010,12,3,5,33,
1,0,Beverages,Chick Fil A,320,,g,,140,0,0,0,0,55,36,0,35,0,
1,0,Beverages,Chick Fil A,320,,g,,120,0,0,0,0,10,31,0,31,0,
0,1,Sandwiches,Chick Fil A,318,,g,,910,34,10,0,150,2640,103,6,19,49,
0,1,Sandwiches,Chick Fil A,318,,g,,910,34,10,0,150,2640,103,6,19,49,
1,0,Sandwiches,Einstein Bros,318,,g,,770,38,16,1,445,1810,66,3,10,41,
1,0,Sandwiches,Einstein Bros,317,,g,,750,41,17,0.5,80,1440,63,5,8,34,
1,0,Entrees,Carls Jr,317,,g,,780,40,19,0,155,1310,56,2,2,46,
1,0,Entrees,Perkins,317,,g,,520,35,14,1,500,1030,22,2,1,30,
0,1,Salads,Subway,317,,g,,210,14,5,0,35,420,11,4,6,13,
0,1,Entrees,Subway,316,,g,,410,29,11,0,100,1670,13,3,5,25,
1,0,Entrees,Perkins,316,,g,,690,43,19,0,95,1610,50,2,5,20,
0,1,Entrees,Subway,316,,g,,260,16,4,0,95,1310,9,3,5,20,
1,0,Sandwiches,Jack in the Box,315,,g,,760,39,8,0,80,2040,65,4,8,40,500
1,0,Sandwiches,Subway,314,,g,,680,36,11,0,100,2180,58,3,5,32,
1,0,Sandwiches,Subway,314,,g,,530,23,5,0,95,1820,55,3,5,27,
0,1,Burgers,McDonald's,314,,g,,750,39,16,2,135,1700,61,4,10,40,
0,1,Salads,McDonald's,314,,g,,330,17,4.5,0,60,840,20,3,6,26,
0,1,Sandwiches,Wingstop,313,,g,,730,24,4.5,0,80,2680,96,2,36,34,821
1,0,Sandwiches,Einstein Bros,313,,g,,630,27,5,0,60,1720,69,5,10,30,
0,1,Sandwiches,Subway,313,,g,,670,32,9,0,45,1720,57,2,5,39,
0,1,Sandwiches,Subway,313,,g,,860,53,14,0,525,1570,56,2,4,40,
1,0,Burgers,Jack in the Box,313,,g,,830,58,21,3,140,1430,33,2,7,46,590
1,0,Sandwiches,Jack in the Box,311,,g,,810,51,22,0.5,390,1630,50,3,4,40,370
1,0,Sandwiches,Qdoba,311,,g,,540,25,7,0,135,1440,52,5,5,33,903
0,1,Salads,McDonald's,311,,g,,220,6,3,0,75,890,12,3,5,30,
1,0,Burgers,Carls Jr,310,,g,,920,50,17,2,135,2010,71,4,17,47,
1,0,Entrees,Perkins,310,,g,,600,34,11,0.5,85,1810,45,2,2,26,
1,0,Entrees,Perkins,310,,g,,600,34,11,0.5,85,1810,45,2,2,26,
1,0,Burgers,Carls Jr,310,,g,,820,51,16,2.5,125,1440,56,4,14,39,
1,0,Burgers,Hardee's,310,,g,,820,51,16,2.5,125,1440,56,4,14,39,
1,0,Sandwiches,Hardee's,309,,g,,870,33,13,0.5,135,3150,52,2,10,54,
0,1,Sandwiches,Wingstop,309,,g,,710,24,4.5,0,80,2150,90,2,30,33,549
0,1,Sandwiches,Wingstop,309,,g,,740,24,4.5,0,80,2120,94,2,7,32,516
1,0,Appetizers & Sides,Perkins,309,,g,,880,45,7,0,30,1700,77,4,15,9,
0,1,Beverages,Arby's,309,,g,,140,0,0,0,0,0,33,1,26,2,
0,1,Sandwiches,Wingstop,308,,g,,720,24,4.5,0,80,2570,90,2,32,34,585
0,1,Sandwiches,Arby's,308,,g,,680,31,8,0.5,80,2420,62,4,5,37,
1,0,Entrees,Perkins,308,,g,,660,54,22,0,705,930,8,,2,39,
0,1,Appetizers & Sides,Wingstop,308,,g,,404,18,3,0,0,600,48,0,19,12,759
0,1,Beverages,Arby's,307,,g,,660,34,9,0.5,85,1970,47,3,12,43,
1,0,Sandwiches,Subway,307,,g,,440,11,2,0,55,1570,58,3,6,28,
0,1,Sandwiches,Subway,307,,g,,440,11,2,0,50,1560,56,3,5,30,
1,0,Sandwiches,Subway,307,,g,,430,10,2,0,50,1540,54,3,4,32,
1,0,Burgers,Carls Jr,307,,g,,730,45,14,1,80,1220,54,4,10,28,
0,1,Sandwiches,Wingstop,306,,g,,640,25,4.5,0,80,3940,70,2,11,33,641
1,0,Entrees,Perkins,306,,g,,870,49,12,0,155,2200,62,0,15,44,
0,1,Entrees,Subway,306,,g,,550,45,17,1,125,1910,12,3,4,24,
1,0,Entrees,Golden Corral,306,,g,,610,47,13,0,475,1160,18,2,4,31,
1,0,Sandwiches,Einstein Bros,306,,g,,580,25,6,0,375,980,65,5,8,24,
1,0,Salads,Carls Jr,306,,g,,280,9,2,0,120,960,19,2,6,33,
0,1,Sandwiches,Wingstop,305,,g,,650,24,4.5,0,80,3230,74,2,11,33,598
1,0,Soup,Einstein Bros,305,,g,,330,24,7,0,25,1670,20,4,4,6,
1,0,Sandwiches,Einstein Bros,305,,g,,790,46,18,0.5,265,1410,64,5,8,34,
1,0,Desserts,Baskin Robbins,305,,g,,790,45,29,1,125,280,86,2,72,12,662
1,0,Sandwiches,Subway,304,,g,,820,52,17,1,125,2430,58,3,4,31,
1,0,Sandwiches,Jack in the Box,303,,g,,760,44,8,0,80,1790,56,4,5,36,510
1,0,Sandwiches,Burger King,303,,g,,790,49,10,0,80,1630,60,2,13,28,
1,0,Entrees,Perkins,303,,g,,400,20,8,0,250,1200,40,3,18,17,
1,0,Entrees,Golden Corral,303,,g,,480,26,9,0,135,530,19,4,8,37,
0,1,Sandwiches,Chick Fil A,302,,g,,690,40,12,0.5,405,1790,51,3,2,33,
1,0,Sandwiches,Chick Fil A,302,,g,,700,40,12,0.5,415,1750,51,3,2,34,
0,1,Entrees,Subway,302,,g,,170,5,2,0,55,1050,12,3,6,21,
0,1,Entrees,Subway,302,,g,,160,4,1,0,50,1040,10,3,6,23,
0,1,Entrees,Subway,302,,g,,150,3,1,0,50,1020,8,3,5,25,
1,0,Appetizers & Sides,Church's Chicken,302,,g,,370,12,2,0,0,30,69,8,11,10,
0,1,Sandwiches,Wingstop,301,,g,,630,25,4.5,0,80,3340,68,2,10,32,580
1,0,Appetizers & Sides,Arby's,301,,g,,630,32,11,1.5,100,2100,48,2,9,39,
1,0,Sandwiches,Carls Jr,301,,g,,760,48,16,0,370,1330,46,3,2,33,
1,0,Sandwiches,Einstein Bros,300,,g,,560,20,5,0,70,1890,63,5,9,32,
1,0,Sandwiches,Einstein Bros,300,,g,,550,19,5,0,55,1840,65,6,10,28,
1,0,Sandwiches,Einstein Bros,300,,g,,880,55,19,1,440,1810,64,2,8,36,
1,0,Sandwiches,Chick Fil A,300,,g,,650,36,12,0.5,415,1620,46,3,2,35,
1,0,Salads,Chick Fil A,300,,g,,600,49,11,0,155,1010,23,5,9,16,
0,1,Sandwiches,Wingstop,299,,g,,870,52,10,0,80,2750,67,2,10,32,531
1,0,Sandwiches,Einstein Bros,298,,g,,580,28,5,0,55,2070,54,5,5,26,
1,0,Burgers,Carls Jr,298,,g,,830,44,16,1,245,1590,67,4,13,42,
1,0,Burgers,Hardee's,298,,g,,920,58,23,2,145,1380,55,0,12,47,
1,0,Fried Potatoes,Del Taco,298,,g,,570,35,11,0,50,920,42,5,1,15,
1,0,Sandwiches,Einstein Bros,297,,g,,660,29,12,1,450,1460,60,2,8,37,
1,0,Burgers,Carls Jr,296,,g,,800,36,11,0,15,1890,84,2,17,34,
1,0,Sandwiches,Hardee's,296,,g,,540,21,11,1.5,40,1360,67,7,4,21,
1,0,Appetizers & Sides,Golden Corral,296,,g,,460,20,7,0,0,670,65,3,16,9,
1,0,Fried Potatoes,Arby's,295,,g,,610,30,12,2,130,2040,38,2,5,48,
1,0,Sandwiches,Einstein Bros,295,,g,,540,20,5,0,55,1690,63,3,10,27,
1,0,Sandwiches,Einstein Bros,295,,g,,540,19,5,0,55,1530,64,3,8,28,
1,0,Fried Potatoes,Arby's,295,,g,,570,25,14,1,60,1390,45,2,4,42,
1,0,Appetizers & Sides,Golden Corral,295,,g,,340,6,3.5,0,20,190,64,0,47,7,
0,1,Sandwiches,McDonald's,294,,g,,800,39,18,2,145,2020,66,4,16,45,
0,1,Sandwiches,Chick Fil A,294,,g,,670,38,12,0.5,355,1720,52,5,2,31,
1,0,Entrees,Perkins,294,,g,,570,27,8,0,705,810,53,2,8,31,
1,0,Sandwiches,Carls Jr,293,,g,,600,33,13,0,390,1570,37,2,3,35,
0,1,Entrees,Hardee's,293,,g,,570,27,8,3,55,1490,57,9,4,25,
1,0,Entrees,Perkins,292,,g,,800,43,12,0,150,2110,59,0,11,44,
1,0,Entrees,Perkins,292,,g,,800,43,12,0,150,2110,59,0,11,44,
0,1,Sandwiches,Del Taco,292,,g,,570,22,11,0,90,2080,59,3,5,35,
0,1,Pizza,Subway,292,,g,,720,24,9,0,50,1360,94,4,8,28,
0,1,Burgers,McDonald's,291,,g,,790,39,17,2,145,2070,63,4,13,45,
1,0,Entrees,Golden Corral,291,,g,,730,36,12,0,460,600,81,1,67,24,
1,0,Entrees,Perkins,291,,g,,480,31,12,0,560,520,3,0,0,48,
0,1,Sandwiches,Subway,290,,g,,480,21,12,1,80,1680,46,5,10,28,
1,0,Sandwiches,Carls Jr,290,,g,,680,36,7,0,80,1430,56,2,8,33,
1,0,Entrees,Perkins,290,,g,,570,33,13,0,560,1160,51,2,8,19,
1,0,Entrees,Golden Corral,289,,g,,510,31,9,0,80,2030,31,2,4,24,
1,0,Burgers,Hardee's,289,,g,,790,49,15,1.5,110,1400,54,3,11,38,
1,0,Entrees,Golden Corral,289,,g,,450,30,11,0,440,740,23,1,1,22,
1,0,Entrees,Golden Corral,289,,g,,450,30,11,0,440,740,23,1,1,22,
1,0,Soup,Perkins,288,,g,,260,6,0,0,10,1430,37,2,1,11,
1,0,Sandwiches,Del Taco,287,,g,,520,16,5,0,60,1550,68,7,0,25,
1,0,Entrees,Golden Corral,287,,g,,560,24,10,0,120,910,47,1,3,39,
1,0,Salads,Subway,287,,g,,50,1,0,0,0,75,9,4,5,3,
1,0,Soup,Perkins,286,,g,,460,26,15,0,75,1850,46,2,5,7,
1,0,Soup,Perkins,286,,g,,460,26,11,0,40,1520,46,3,1,9,
1,0,Sandwiches,Jack in the Box,286,,g,,790,50,22,0.5,390,1500,48,3,3,39,360
1,0,Entrees,Golden Corral,285,,g,,610,44,18,0,440,1340,32,1,4,24,
1,0,Entrees,Golden Corral,285,,g,,680,58,18,0,455,1040,17,2,2,24,
1,0,Sandwiches,Subway,285,,g,,330,8,1,0,0,600,57,4,6,10,
1,0,Entrees,Perkins,284,,g,,300,18,9,0,60,1100,18,0,10,18,
1,0,Entrees,Golden Corral,284,,g,,600,51,15,0.5,460,890,16,2,2,24,
1,0,Entrees,Perkins,284,,g,,360,18,3.5,0,105,420,9,0,6,42,
1,0,Entrees,Perkins,284,,g,,360,18,3.5,0,105,420,9,0,6,42,
1,0,Beverages,Arby's,284,,g,,200,0,0,0,0,10,51,0,48,0,
1,0,Appetizers & Sides,Arby's,284,,g,,200,0,0,0,0,10,52,0,49,0,
1,0,Appetizers & Sides,Perkins,283,,g,,790,61,7,0,20,2670,53,3,5,8,
1,0,Sandwiches,Carls Jr,283,,g,,840,45,17,0.5,260,1920,77,3,5,41,
1,0,Appetizers & Sides,Del Taco,283,,g,,640,40,13,0,45,1790,59,3,3,14,
1,0,Entrees,Golden Corral,283,,g,,750,42,10,0,235,1680,39,3,7,53,
0,1,Sandwiches,McDonald's,283,,g,,800,52,18,0,555,1680,56,4,3,28,
1,0,Sandwiches,Chick Fil A,283,,g,,720,47,16,0.5,395,1450,46,3,1,28,
1,0,Entrees,Golden Corral,283,,g,,430,11,3,0,325,1370,0,1,0,83,
0,1,Sandwiches,Subway,283,,g,,510,19,4,0,10,1370,56,2,3,29,
0,1,Sandwiches,Jack in the Box,283,,g,,680,36,8,0,75,1330,67,6,5,21,660
1,0,Fried Potatoes,Wingstop,283,,g,,684,38,7,0,10,1270,75,0,4,9,1617
0,1,Sandwiches,Subway,283,,g,,700,40,10,0,490,1230,55,2,3,30,
0,1,Burgers,McDonald's,283,,g,,770,40,17,2,135,1170,59,4,8,44,
1,0,Desserts,Golden Corral,283,,g,,600,25,18,0,5,490,88,1,54,5,
1,0,Entrees,Perkins,282,,g,,490,30,10,0,115,1080,46,3,10,11,
1,0,Appetizers & Sides,Carls Jr,282,,g,,670,41,16,0,65,640,51,7,3,23,
1,0,Appetizers & Sides,Golden Corral,281,,g,,450,25,3.5,0,0,2300,57,9,13,5,
1,0,Desserts,Baskin Robbins,281,,g,,810,42,23,1,110,340,99,4,74,13,750
0,1,Sandwiches,Wingstop,280,,g,,890,52,10,0,80,2060,71,2,11,34,565
1,0,Burgers,Del Taco,280,,g,,760,51,20,2,145,1840,35,1,7,37,
1,0,Burgers,Carls Jr,280,,g,,790,37,12,0,15,1750,81,6,16,35,
1,0,Entrees,Perkins,280,,g,,520,21,6,0,55,1730,73,1,19,8,
0,1,Sandwiches,Einstein Bros,280,,g,,820,51,16,0,270,1690,55,2,6,36,
1,0,Entrees,Perkins,280,,g,,800,69,26,0,515,1650,11,0,8,34,
1,0,Sandwiches,Jack in the Box,280,,g,,680,38,5,0,60,1510,55,4,4,31,490
1,0,Burgers,McDonald's,279,,g,,740,42,19,2.5,155,1380,40,3,9,48,
1,0,Entrees,Golden Corral,279,,g,,610,18,6,0,395,620,91,1,38,23,
1,0,Sandwiches,Einstein Bros,278,,g,,900,58,16,0.5,280,1780,65,0,8,32,
1,0,Sandwiches,Perkins,278,,g,,600,49,9,0,120,1600,3,0,5,32,
1,0,Sandwiches,Subway,277,,g,,570,32,12,1,110,1400,39,2,5,38,
1,0,Burgers,Golden Corral,277,,g,,720,39,14,2,15,1160,42,0,10,47,
1,0,Desserts,Perkins,277,,g,,480,24,15,0,80,120,62,0,39,3,
0,1,Sandwiches,Subway,276,,g,,500,27,9,0,90,1290,40,4,4,29,
1,0,Entrees,Golden Corral,276,,g,,670,55,17,0,380,1220,22,2,3,24,
1,0,Sandwiches,Einstein Bros,276,,g,,520,17,3,0,65,880,62,5,9,31,
1,0,Sandwiches,Carls Jr,275,,g,,690,28,11,0.5,245,2060,77,3,6,40,
0,1,Sandwiches,Subway,275,,g,,590,34,10,0,70,1260,43,6,7,31,
1,0,Sandwiches,Einstein Bros,274,,g,,650,27,13,0,70,1690,65,3,9,34,
1,0,Sandwiches,Einstein Bros,274,,g,,680,35,14,0,125,1550,50,2,3,47,
0,1,Entrees,Hardee's,274,,g,,560,29,8,3,35,1390,57,9,5,17,
1,0,Entrees,Golden Corral,273,,g,,870,63,11,0,110,2590,55,3,14,23,
1,0,Burgers,Jack in the Box,273,,g,,930,65,25,3,165,1960,32,1,6,55,570
0,1,Beverages,Arby's,273,,g,,470,20,3.5,0,45,1530,48,3,6,25,
0,1,Beverages,Arby's,273,,g,,700,44,13,0,75,1370,55,4,6,23,
0,1,Beverages,Arby's,273,,g,,540,29,7,1,60,1300,48,3,5,24,
1,0,Toppings & Ingredients,Golden Corral,273,,g,,600,90,20,1.5,190,340,63,0,63,8,
1,0,Appetizers & Sides,Church's Chicken,272,,g,,740,41,8,0,0,2100,84,5,9,9,
1,0,Entrees,Golden Corral,272,,g,,540,35,7,0,75,2010,34,2,4,21,
1,0,Sandwiches,Carls Jr,272,,g,,600,27,7,0,150,1720,46,1,12,44,
1,0,Sandwiches,Einstein Bros,272,,g,,620,27,14,0.5,120,1510,54,1,4,42,
1,0,Entrees,Golden Corral,272,,g,,500,37,14,0,375,730,23,3,3,19,
1,0,Entrees,Del Taco,271,,g,,750,61,11,0,90,1390,32,0,3,19,
1,0,Entrees,Del Taco,271,,g,,690,53,9,0,80,1320,33,0,3,21,
1,0,Entrees,Del Taco,271,,g,,700,55,10,0,70,1270,32,0,3,19,
1,0,Burgers,Jack in the Box,271,,g,,790,51,21,2,110,1030,51,4,13,33,430
0,1,Sandwiches,Wingstop,270,,g,,850,50,9,0,80,2320,67,2,10,32,493
0,1,Appetizers & Sides,White Castle,270,,g,,790,51,8,0,165,1810,62,3,3,24,
1,0,Entrees,Golden Corral,270,,g,,890,48,22,0,65,230,108,2,63,11,
1,0,Sandwiches,Subway,269,,g,,570,20,7,0,120,1700,55,3,4,43,
1,0,Entrees,Perkins,269,,g,,510,21,6,0,55,1690,71,1,18,8,
0,1,Sandwiches,McDonald's,269,,g,,740,48,17,0,555,1560,51,3,3,28,
0,1,Sandwiches,Subway,269,,g,,480,25,9,0,90,1160,40,4,4,29,
1,0,Desserts,Golden Corral,269,,g,,650,25,13,0,140,530,98,1,72,10,
1,0,Beverages,Arby's,268,,g,,610,30,9,0,80,1580,51,4,9,35,
1,0,Sandwiches,Chick Fil A,268,,g,,690,48,19,0.5,415,1420,34,2,1,32,
0,1,Sandwiches,Subway,268,,g,,570,32,10,0,70,1140,42,6,6,31,
0,1,Fried Potatoes,White Castle,268,,g,,540,33,5,0,0,1140,59,5,2,4,
1,0,Entrees,Perkins,268,,g,,460,28,9,0,110,1020,44,3,10,10,
1,0,Sandwiches,Hardee's,267,,g,,650,29,7,0,155,1870,53,0,5,43,
1,0,Entrees,Jack in the Box,267,,g,,620,39,9,0,360,1250,47,3,7,21,410
1,0,Sandwiches,Jack in the Box,266,,g,,580,30,8,0,95,1500,38,3,6,39,610
1,0,Burgers,Del Taco,266,,g,,690,47,18,2,125,1230,35,1,7,30,
1,0,Entrees,Golden Corral,266,,g,,570,30,14,0,180,790,39,3,9,32,
1,0,Fried Potatoes,White Castle,266,,g,,600,39,7,0,0,85,57,6,3,6,
1,0,Fried Potatoes,White Castle,266,,g,,630,39,9,0,0,70,60,6,3,9,
1,0,Sandwiches,Hardee's,265,,g,,890,63,25,0.5,280,2480,45,2,6,35,
0,1,Sandwiches,Subway,264,,g,,460,14,7,0,80,1460,57,4,25,30,
1,0,Sandwiches,Hardee's,264,,g,,730,41,16,0,475,1170,51,-,1,36,
0,1,Sandwiches,Wingstop,263,,g,,790,43,8,0,80,2020,67,2,10,32,513
