restaurant,calories,total_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,cuisine
Firehouse Subs,100,0.0,0,75,25,0,25,0,sandwich
Firehouse Subs,180,0.0,0,140,46,0,46,0,sandwich
Firehouse Subs,260,0.0,0,200,67,0,67,0,sandwich
Firehouse Subs,350,0.0,0,280,93,0,93,0,sandwich
Firehouse Subs,100,0.0,0,75,25,0,25,0,sandwich
Firehouse Subs,170,0.0,0,140,46,0,46,0,sandwich
Firehouse Subs,250,0.0,0,210,67,0,67,0,sandwich
Firehouse Subs,350,0.0,0,280,93,0,93,0,sandwich
Firehouse Subs,100,0.0,0,75,25,0,25,0,sandwich
Firehouse Subs,180,0.0,0,140,46,0,46,0,sandwich
Firehouse Subs,260,0.0,0,200,67,0,67,0,sandwich
Firehouse Subs,350,0.0,0,280,93,0,93,0,sandwich
Firehouse Subs,100,0.0,0,80,25,0,25,0,sandwich
Firehouse Subs,170,0.0,0,150,46,0,46,0,sandwich
Firehouse Subs,250,0.0,0,220,67,0,67,0,sandwich
Firehouse Subs,350,0.0,0,300,93,0,93,0,sandwich
Firehouse Subs,100,0.0,0,75,25,0,25,0,sandwich
Firehouse Subs,180,0.0,0,140,46,0,46,0,sandwich
Firehouse Subs,260,0.0,0,200,67,0,67,0,sandwich
Firehouse Subs,350,0.0,0,280,93,0,93,0,sandwich
Firehouse Subs,100,0.0,0,75,25,0,25,0,sandwich
Firehouse Subs,180,0.0,0,140,46,0,46,0,sandwich
Firehouse Subs,260,0.0,0,200,67,0,67,0,sandwich
Firehouse Subs,360,0.0,0,280,93,0,93,0,sandwich
Firehouse Subs,10,0.0,0,140,2,0,0,0,sandwich
Firehouse Subs,10,0.0,0,210,2,0,0,0,sandwich
Firehouse Subs,15,0.0,0,280,3,0,0,0,sandwich
Firehouse Subs,10,0.0,0,140,2,0,0,0,sandwich
Firehouse Subs,20,0.0,0,210,2,0,0,0,sandwich
Firehouse Subs,25,0.0,0,280,3,0,0,0,sandwich
Firehouse Subs,5,0.0,0,140,2,0,0,0,sandwich
Firehouse Subs,10,0.0,0,210,2,0,0,0,sandwich
Firehouse Subs,15,0.0,0,280,3,0,0,0,sandwich
Firehouse Subs,5,0.0,0,140,2,0,0,0,sandwich
Firehouse Subs,5,0.0,0,210,3,0,0,0,sandwich
Firehouse Subs,10,0.0,0,280,3,0,0,0,sandwich
Firehouse Subs,10,0.0,0,140,2,0,0,0,sandwich
Firehouse Subs,10,0.0,0,210,2,0,0,0,sandwich
Firehouse Subs,15,0.0,0,280,3,0,0,0,sandwich
Firehouse Subs,5,0.0,0,150,2,0,0,0,sandwich
Firehouse Subs,10,0.0,0,210,3,0,0,0,sandwich
Firehouse Subs,10,0.0,0,300,3,0,0,0,sandwich
Firehouse Subs,10,0.0,0,140,2,0,0,0,sandwich
Firehouse Subs,10,0.0,0,210,2,0,0,0,sandwich
Firehouse Subs,15,0.0,0,280,3,0,0,0,sandwich
Firehouse Subs,10,0.0,0,140,2,0,0,0,sandwich
Firehouse Subs,10,0.0,0,210,2,0,0,0,sandwich
Firehouse Subs,15,0.0,0,280,3,0,0,0,sandwich
Firehouse Subs,100,0.0,0,0,26,0,26,0,sandwich
Firehouse Subs,180,0.0,0,0,48,0,48,0,sandwich
Firehouse Subs,270,0.0,0,0,69,0,69,0,sandwich
Firehouse Subs,370,0.0,0,0,95,0,95,0,sandwich
Firehouse Subs,100,0.0,0,0,26,0,26,0,sandwich
Firehouse Subs,190,0.0,0,0,48,0,48,0,sandwich
Firehouse Subs,270,0.0,0,0,69,0,69,0,sandwich
Firehouse Subs,370,0.0,0,0,95,0,95,0,sandwich
Firehouse Subs,100,0.0,0,0,26,0,26,0,sandwich
Firehouse Subs,180,0.0,0,0,48,0,48,0,sandwich
Firehouse Subs,270,0.0,0,5,69,0,69,0,sandwich
Firehouse Subs,360,0.0,0,5,95,0,95,0,sandwich
Firehouse Subs,100,0.0,0,0,26,0,26,0,sandwich
Firehouse Subs,180,0.0,0,0,48,0,48,0,sandwich
Firehouse Subs,270,0.0,0,0,69,0,69,0,sandwich
Firehouse Subs,370,0.0,0,0,95,0,95,0,sandwich
Firehouse Subs,100,0.0,0,0,26,0,26,0,sandwich
Firehouse Subs,180,0.0,0,0,48,0,48,0,sandwich
Firehouse Subs,270,0.0,0,0,69,0,69,0,sandwich
Firehouse Subs,370,0.0,0,0,95,0,95,0,sandwich
Firehouse Subs,100,0.0,0,0,26,0,26,0,sandwich
Firehouse Subs,180,0.0,0,0,48,0,48,0,sandwich
Firehouse Subs,260,0.0,0,0,69,0,69,0,sandwich
Firehouse Subs,360,0.0,0,0,95,0,95,0,sandwich
Firehouse Subs,270,0.0,0,0,71,0,71,0,sandwich
Firehouse Subs,390,0.0,0,0,103,0,103,0,sandwich
Firehouse Subs,540,0.0,0,0,141,0,141,0,sandwich
Firehouse Subs,270,0.0,0,0,71,0,71,0,sandwich
Firehouse Subs,390,0.0,0,0,103,0,103,0,sandwich
Firehouse Subs,540,0.0,0,0,141,0,141,0,sandwich
Firehouse Subs,150,0.0,0,0,39,0,39,0,sandwich
Firehouse Subs,270,0.0,0,5,71,0,71,0,sandwich
Firehouse Subs,390,0.0,0,10,103,0,103,0,sandwich
Firehouse Subs,530,0.0,0,15,142,0,141,0,sandwich
Firehouse Subs,150,0.0,0,0,39,0,39,0,sandwich
Firehouse Subs,270,0.0,0,0,71,0,71,0,sandwich
Firehouse Subs,400,0.0,0,0,103,0,103,0,sandwich
Firehouse Subs,550,0.0,0,0,141,0,141,0,sandwich
Firehouse Subs,270,0.0,0,0,71,0,71,0,sandwich
Firehouse Subs,390,0.0,0,0,103,0,103,0,sandwich
Firehouse Subs,540,0.0,0,0,141,0,141,0,sandwich
Firehouse Subs,270,0.0,0,0,71,0,71,0,sandwich
Firehouse Subs,400,0.0,0,0,103,0,103,0,sandwich
Firehouse Subs,540,0.0,0,0,141,0,141,0,sandwich
Firehouse Subs,270,0.0,0,0,71,0,71,0,sandwich
Firehouse Subs,390,0.0,0,0,103,0,103,0,sandwich
Firehouse Subs,540,0.0,0,0,141,0,141,0,sandwich
Firehouse Subs,150,0.0,0,0,39,0,39,0,sandwich
Firehouse Subs,270,0.0,0,0,71,0,71,0,sandwich
Firehouse Subs,390,0.0,0,0,103,0,103,0,sandwich
Firehouse Subs,540,0.0,0,0,141,0,141,0,sandwich
Firehouse Subs,20,0.0,0,5,1,0,0,0,sandwich
Firehouse Subs,25,0.0,0,10,2,0,0,0,sandwich
Firehouse Subs,20,0.0,0,5,1,0,0,0,sandwich
Firehouse Subs,25,0.0,0,10,2,0,0,0,sandwich
Firehouse Subs,5,0.0,0,5,0,0,0,0,sandwich
Firehouse Subs,15,0.0,0,15,1,0,0,0,sandwich
Firehouse Subs,20,0.0,0,25,2,0,0,0,sandwich
Firehouse Subs,10,0.0,0,0,0,0,0,0,sandwich
Firehouse Subs,25,0.0,0,10,1,0,0,0,sandwich
Firehouse Subs,35,0.0,0,10,2,0,0,0,sandwich
Firehouse Subs,20,0.0,0,10,1,0,0,0,sandwich
Firehouse Subs,25,0.0,0,10,2,0,0,0,sandwich
Firehouse Subs,25,0.0,0,5,1,0,0,0,sandwich
Firehouse Subs,30,0.0,0,10,2,0,0,0,sandwich
Firehouse Subs,20,0.0,0,5,1,0,0,0,sandwich
Firehouse Subs,25,0.0,0,10,2,0,0,0,sandwich
Firehouse Subs,5,0.0,0,0,0,0,0,0,sandwich
Firehouse Subs,20,0.0,0,5,1,0,0,0,sandwich
Firehouse Subs,25,0.0,0,10,2,0,0,0,sandwich
Firehouse Subs,15,0.0,0,5,1,0,0,0,sandwich
Firehouse Subs,20,0.0,0,10,2,0,0,0,sandwich
Firehouse Subs,270,0.0,0,0,71,0,71,0,sandwich
Firehouse Subs,390,0.0,0,0,103,0,103,0,sandwich
Firehouse Subs,530,0.0,0,0,141,0,141,0,sandwich
Firehouse Subs,290,0.0,0,20,74,0,73,0,sandwich
Firehouse Subs,420,0.0,0,30,108,0,106,0,sandwich
Firehouse Subs,580,0.0,0,40,148,0,146,0,sandwich
Firehouse Subs,5,0.0,0,20,1,0,0,0,sandwich
Firehouse Subs,5,0.0,0,30,1,0,0,0,sandwich
Firehouse Subs,10,0.0,0,40,2,0,0,0,sandwich
Firehouse Subs,70,0.0,0,0,20,0,19,0,sandwich
Firehouse Subs,130,0.0,0,0,36,0,35,0,sandwich
Firehouse Subs,200,0.0,0,0,52,0,51,0,sandwich
Firehouse Subs,270,0.0,0,0,72,0,70,0,sandwich
Firehouse Subs,70,0.0,0,0,19,0,19,0,sandwich
Firehouse Subs,130,0.0,0,5,35,0,34,0,sandwich
Firehouse Subs,190,0.0,0,10,51,0,50,0,sandwich
Firehouse Subs,260,0.0,0,10,70,0,68,0,sandwich
Firehouse Subs,70,0.0,0,0,19,0,19,0,sandwich
Firehouse Subs,130,0.0,0,0,35,0,35,0,sandwich
Firehouse Subs,200,0.0,0,0,51,0,50,0,sandwich
Firehouse Subs,270,0.0,0,0,71,0,69,0,sandwich
Firehouse Subs,70,0.0,0,0,19,0,18,0,sandwich
Firehouse Subs,130,0.0,0,5,34,0,33,0,sandwich
Firehouse Subs,190,0.0,0,10,49,0,48,0,sandwich
Firehouse Subs,260,0.0,0,10,68,0,66,0,sandwich
Firehouse Subs,390,20.0,45,1170,32,2,8,20,sandwich
Firehouse Subs,350,18.0,35,1150,30,3,5,19,sandwich
Firehouse Subs,400,19.0,45,1320,33,2,8,24,sandwich
Firehouse Subs,360,18.0,40,1100,32,2,8,18,sandwich
Firehouse Subs,470,29.0,50,1490,33,2,8,20,sandwich
Firehouse Subs,460,29.0,55,1060,30,2,5,21,sandwich
Firehouse Subs,360,20.0,45,1070,24,1,3,20,sandwich
Firehouse Subs,450,30.0,55,850,30,1,8,15,sandwich
Firehouse Subs,410,25.0,55,1300,27,1,3,19,sandwich
Firehouse Subs,1380,79.0,150,3750,118,6,27,59,sandwich
Firehouse Subs,880,50.0,95,2380,76,4,17,37,sandwich
Firehouse Subs,480,29.0,55,1290,39,2,9,21,sandwich
Firehouse Subs,420,24.0,45,1290,32,2,6,20,sandwich
Firehouse Subs,340,28.0,50,1240,12,1,5,11,sandwich
Firehouse Subs,120,2.0,30,1030,18,1,3,8,sandwich
Firehouse Subs,250,28.0,0,0,0,0,0,0,sandwich
Firehouse Subs,1170,55.0,235,4060,92,5,11,83,sandwich
Firehouse Subs,710,35.0,125,2440,54,3,5,45,sandwich
Firehouse Subs,360,18.0,65,1370,28,2,3,23,sandwich
Firehouse Subs,1310,68.0,240,3590,95,6,10,83,sandwich
Firehouse Subs,810,44.0,130,2020,58,4,5,45,sandwich
Firehouse Subs,400,22.0,65,1010,29,2,3,22,sandwich
Firehouse Subs,820,36.0,110,1950,79,3,13,40,sandwich
Firehouse Subs,1140,55.0,115,3080,111,6,30,62,sandwich
Firehouse Subs,720,36.0,65,1740,68,4,18,34,sandwich
Firehouse Subs,360,18.0,35,870,34,2,9,17,sandwich
Firehouse Subs,1120,71.0,180,1630,79,5,36,47,sandwich
Firehouse Subs,1160,56.0,230,3710,90,5,10,81,sandwich
Firehouse Subs,710,36.0,120,2110,53,3,4,43,sandwich
Firehouse Subs,360,18.0,65,1080,27,2,2,22,sandwich
Firehouse Subs,1170,56.0,205,3330,93,6,12,78,sandwich
Firehouse Subs,720,36.0,110,1990,56,4,7,43,sandwich
Firehouse Subs,370,18.0,60,1200,29,2,4,23,sandwich
Firehouse Subs,1130,58.0,135,3320,89,6,12,68,sandwich
Firehouse Subs,740,39.0,90,2240,54,4,7,45,sandwich
Firehouse Subs,370,19.0,45,1270,27,2,4,23,sandwich
Firehouse Subs,1160,57.0,105,2950,114,6,34,56,sandwich
Firehouse Subs,760,38.0,70,2000,70,4,21,37,sandwich
Firehouse Subs,380,19.0,35,1150,36,2,11,19,sandwich
Firehouse Subs,1100,57.0,135,3510,92,6,15,59,sandwich
Firehouse Subs,720,38.0,90,2370,56,4,9,39,sandwich
Firehouse Subs,360,19.0,45,1340,28,2,5,20,sandwich
Firehouse Subs,1130,55.0,120,2860,89,6,12,62,sandwich
Firehouse Subs,740,37.0,80,1940,54,4,7,41,sandwich
Firehouse Subs,370,18.0,40,1120,27,2,4,21,sandwich
Firehouse Subs,1030,53.0,90,2860,96,6,15,55,sandwich
Firehouse Subs,680,35.0,60,1940,58,4,9,36,sandwich
Firehouse Subs,340,17.0,30,1120,30,2,5,18,sandwich
Firehouse Subs,1060,63.0,75,2590,96,8,15,34,sandwich
Firehouse Subs,720,45.0,60,1760,58,5,8,24,sandwich
Firehouse Subs,360,22.0,30,1040,30,2,4,12,sandwich
Firehouse Subs,1540,97.0,150,3030,103,6,21,71,sandwich
Firehouse Subs,910,57.0,85,1840,61,4,11,39,sandwich
Firehouse Subs,460,28.0,40,1070,31,2,6,20,sandwich
Firehouse Subs,260,8.0,50,940,21,5,12,30,sandwich
Firehouse Subs,60,3.0,10,90,5,2,2,5,sandwich
Firehouse Subs,0,0.0,0,230,0,0,0,0,sandwich
Firehouse Subs,0,0.0,0,230,0,0,0,0,sandwich
Firehouse Subs,170,15.0,0,930,8,0,6,0,sandwich
Firehouse Subs,120,7.0,35,740,10,0,0,5,sandwich
Firehouse Subs,190,11.0,55,1190,17,0,0,8,sandwich
Firehouse Subs,180,9.0,25,510,13,3,3,11,sandwich
Firehouse Subs,240,18.0,35,870,15,0,0,5,sandwich
Firehouse Subs,380,29.0,60,1390,23,0,0,9,sandwich
Firehouse Subs,380,20.0,50,1400,33,1,2,17,sandwich
Firehouse Subs,180,9.0,25,510,13,3,3,11,sandwich
Firehouse Subs,310,15.0,30,180,43,2,27,4,sandwich
Firehouse Subs,290,11.0,25,135,45,2,25,4,sandwich
Firehouse Subs,260,8.0,30,750,30,1,9,18,sandwich
Firehouse Subs,220,6.0,25,720,24,1,2,17,sandwich
Firehouse Subs,520,18.0,90,1710,56,4,11,37,sandwich
Firehouse Subs,550,22.0,80,2170,54,4,9,35,sandwich
Firehouse Subs,560,17.0,70,1510,70,4,23,37,sandwich
Firehouse Subs,510,18.0,70,1990,56,4,9,33,sandwich
Firehouse Subs,530,17.0,80,1690,54,4,9,39,sandwich
Firehouse Subs,490,15.0,50,1730,58,4,11,37,sandwich
Firehouse Subs,520,23.0,50,1230,58,4,10,25,sandwich
Firehouse Subs,670,36.0,15,1400,72,3,0,13,sandwich
Firehouse Subs,390,4.5,0,740,73,5,8,14,sandwich
Firehouse Subs,380,5.0,0,810,73,3,7,13,sandwich
Firehouse Subs,170,14.0,45,270,2,0,0,11,sandwich
Firehouse Subs,110,8.0,35,490,0,0,0,8,sandwich
Firehouse Subs,150,12.0,45,260,0,0,0,11,sandwich
Firehouse Subs,150,14.0,40,240,0,0,0,9,sandwich
Firehouse Subs,150,12.0,30,360,2,0,0,11,sandwich
Firehouse Subs,150,12.0,40,90,2,0,0,12,sandwich
Firehouse Subs,260,4.0,160,1200,10,0,0,46,sandwich
Firehouse Subs,720,61.0,120,1520,13,0,3,32,sandwich
Firehouse Subs,320,6.0,185,1780,5,0,0,59,sandwich
Firehouse Subs,100,9.0,20,370,0,0,0,5,sandwich
Firehouse Subs,210,16.0,60,550,0,0,0,16,sandwich
Firehouse Subs,530,32.0,160,1940,8,0,4,45,sandwich
Firehouse Subs,270,6.0,60,1190,24,0,21,30,sandwich
Firehouse Subs,150,2.0,45,1090,6,0,3,29,sandwich
Firehouse Subs,660,46.0,105,1260,13,0,8,45,sandwich
Firehouse Subs,430,37.0,100,1050,0,0,0,24,sandwich
Firehouse Subs,240,8.0,90,1550,0,0,0,42,sandwich
Firehouse Subs,210,6.0,90,1740,3,0,3,33,sandwich
Firehouse Subs,240,4.5,75,1090,0,0,0,36,sandwich
Firehouse Subs,0,0.0,0,95,1,0,0,0,sandwich
Firehouse Subs,10,0.0,0,260,2,1,0,1,sandwich
Firehouse Subs,50,5.0,0,140,1,1,0,0,sandwich
Firehouse Subs,10,0.0,0,600,2,0,0,0,sandwich
Firehouse Subs,15,0.0,0,680,3,0,0,0,sandwich
Firehouse Subs,15,0.0,0,650,3,2,0,0,sandwich
Firehouse Subs,50,4.0,0,150,3,0,3,0,sandwich
Firehouse Subs,290,32.0,15,240,5,0,0,0,sandwich
Firehouse Subs,10,0.0,0,110,2,0,1,0,sandwich
Firehouse Subs,40,0.0,0,300,11,0,9,0,sandwich
Firehouse Subs,110,10.0,30,170,2,0,2,0,sandwich
Firehouse Subs,45,4.0,0,240,2,0,2,0,sandwich
Firehouse Subs,80,0.0,0,350,18,0,16,0,sandwich
Firehouse Subs,110,11.0,20,220,2,0,0,0,sandwich
Firehouse Subs,40,0.5,0,330,9,3,6,2,sandwich
Firehouse Subs,300,33.0,15,200,3,0,0,0,sandwich
Firehouse Subs,140,13.0,15,450,3,0,1,1,sandwich
Firehouse Subs,0,0.0,0,70,0,0,0,0,sandwich
Firehouse Subs,30,0.0,0,510,6,0,6,0,sandwich
Firehouse Subs,80,0.0,0,330,20,0,18,0,sandwich
Firehouse Subs,50,0.0,0,210,12,0,11,0,sandwich
Firehouse Subs,470,49.0,20,470,10,0,0,0,sandwich
Firehouse Subs,0,0.0,0,470,0,0,0,0,sandwich
Firehouse Subs,50,5.0,0,140,1,1,0,0,sandwich
Firehouse Subs,0,0.0,0,470,0,0,0,0,sandwich
Firehouse Subs,60,7.0,0,0,0,0,0,0,sandwich
Firehouse Subs,400,10.0,0,700,62,2,1,12,sandwich
Firehouse Subs,190,2.5,0,300,40,6,5,3,sandwich
Firehouse Subs,380,9.0,60,300,59,3,22,19,sandwich
Firehouse Subs,440,23.0,10,930,48,2,0,8,sandwich
Firehouse Subs,240,3.0,0,460,45,3,5,9,sandwich
Firehouse Subs,240,3.0,0,470,43,2,3,8,sandwich
Firehouse Subs,110,9.0,30,180,1,0,0,7,sandwich
Firehouse Subs,70,5.0,20,330,0,0,0,5,sandwich
Firehouse Subs,100,8.0,30,170,0,0,0,7,sandwich
Firehouse Subs,100,9.0,25,160,0,0,0,6,sandwich
Firehouse Subs,100,8.0,20,240,1,0,0,7,sandwich
Firehouse Subs,100,8.0,25,60,1,0,0,8,sandwich
Firehouse Subs,130,2.0,80,600,5,0,0,23,sandwich
Firehouse Subs,450,38.0,75,950,8,0,2,20,sandwich
Firehouse Subs,160,3.0,90,890,2,0,0,30,sandwich
Firehouse Subs,50,4.0,10,140,0,0,0,4,sandwich
Firehouse Subs,280,21.0,80,730,0,0,0,21,sandwich
Firehouse Subs,260,16.0,80,970,4,0,2,22,sandwich
Firehouse Subs,180,4.0,40,790,16,0,14,20,sandwich
Firehouse Subs,100,1.5,30,730,4,0,2,19,sandwich
Firehouse Subs,330,23.0,55,630,7,0,4,23,sandwich
Firehouse Subs,280,25.0,70,700,0,0,0,16,sandwich
Firehouse Subs,160,5.0,60,1030,0,0,0,28,sandwich
Firehouse Subs,140,4.0,60,1160,2,0,2,22,sandwich
Firehouse Subs,160,3.0,50,730,0,0,0,24,sandwich
Firehouse Subs,5,0.0,0,70,1,0,0,0,sandwich
Firehouse Subs,80,7.0,0,0,4,3,0,1,sandwich
Firehouse Subs,5,0.0,0,400,1,0,0,0,sandwich
Firehouse Subs,5,0.0,0,340,1,0,0,0,sandwich
Firehouse Subs,10,0.0,0,0,2,0,1,0,sandwich
Firehouse Subs,10,0.0,0,430,2,1,0,0,sandwich
Firehouse Subs,30,2.5,0,100,2,0,2,0,sandwich
Firehouse Subs,190,21.0,10,160,3,0,0,0,sandwich
Firehouse Subs,30,0.0,0,200,8,0,6,0,sandwich
Firehouse Subs,70,7.0,20,115,1,0,1,0,sandwich
Firehouse Subs,200,21.0,10,430,2,0,0,0,sandwich
Firehouse Subs,30,2.5,0,160,1,0,1,0,sandwich
Firehouse Subs,50,0.0,0,230,12,0,10,0,sandwich
Firehouse Subs,70,7.0,15,150,1,0,0,0,sandwich
Firehouse Subs,25,0.0,0,220,6,2,4,1,sandwich
Firehouse Subs,200,22.0,10,130,2,0,0,0,sandwich
Firehouse Subs,0,0.0,0,50,0,0,0,0,sandwich
Firehouse Subs,20,0.0,0,340,4,0,4,0,sandwich
Firehouse Subs,50,0.0,0,220,13,0,12,0,sandwich
Firehouse Subs,310,33.0,15,320,7,0,0,0,sandwich
Firehouse Subs,40,4.5,0,0,0,0,0,0,sandwich
Firehouse Subs,35,2.5,10,160,0,0,0,3,sandwich
Firehouse Subs,50,4.0,15,85,0,0,0,4,sandwich
Firehouse Subs,50,4.5,15,80,0,0,0,3,sandwich
Firehouse Subs,70,1.0,40,300,3,0,0,12,sandwich
Firehouse Subs,80,1.5,45,450,1,0,0,15,sandwich
Firehouse Subs,25,2.0,5,70,0,0,0,2,sandwich
Firehouse Subs,50,4.5,10,180,0,0,0,2,sandwich
Firehouse Subs,210,16.0,60,550,0,0,0,16,sandwich
Firehouse Subs,60,5.0,15,250,0,0,0,4,sandwich
Firehouse Subs,130,8.0,40,490,2,0,1,11,sandwich
Firehouse Subs,90,2.0,20,400,8,0,7,10,sandwich
Firehouse Subs,160,12.0,25,320,3,0,2,11,sandwich
Firehouse Subs,140,12.0,35,350,0,0,0,8,sandwich
Firehouse Subs,80,2.5,30,520,0,0,0,14,sandwich
Firehouse Subs,70,2.0,30,580,1,0,1,11,sandwich
Firehouse Subs,80,1.5,25,360,0,0,0,12,sandwich
Firehouse Subs,0,0.0,0,35,0,0,0,0,sandwich
Firehouse Subs,0,0.0,0,60,0,0,0,0,sandwich
Firehouse Subs,5,0.0,0,340,1,0,0,0,sandwich
Firehouse Subs,0,0.0,0,0,0,0,0,0,sandwich
Firehouse Subs,15,1.5,0,50,1,0,1,0,sandwich
Firehouse Subs,15,0.0,0,100,4,0,3,0,sandwich
Firehouse Subs,10,0.0,0,20,0,0,0,0,sandwich
Firehouse Subs,25,0.0,0,115,6,0,5,0,sandwich
Firehouse Subs,100,11.0,5,65,1,0,0,0,sandwich
Firehouse Subs,0,0.0,0,25,0,0,0,0,sandwich
Firehouse Subs,10,0.0,0,170,2,0,2,0,sandwich
Firehouse Subs,25,0.0,0,110,7,0,6,0,sandwich
Firehouse Subs,50,0.0,0,210,12,0,11,0,sandwich
Firehouse Subs,160,16.0,5,160,3,0,0,0,sandwich
Firehouse Subs,20,2.0,0,0,0,0,0,0,sandwich
Firehouse Subs,180,0.0,0,0,48,0,36,0,sandwich
Firehouse Subs,120,0.0,0,0,24,0,24,0,sandwich
Firehouse Subs,120,0.0,0,0,24,0,24,0,sandwich
Firehouse Subs,180,0.0,0,0,48,0,36,0,sandwich
Firehouse Subs,0,0.0,0,5,0,0,0,0,sandwich
Firehouse Subs,0,0.0,0,5,0,0,0,0,sandwich
Firehouse Subs,0,0.0,0,0,0,0,0,0,sandwich
Firehouse Subs,0,0.0,0,5,0,0,0,0,sandwich
Firehouse Subs,5,0.0,0,5,0,0,0,0,sandwich
Firehouse Subs,5,0.0,0,5,0,0,0,0,sandwich
Firehouse Subs,10,0.0,0,5,0,0,0,0,sandwich
Firehouse Subs,5,0.0,0,5,0,0,0,0,sandwich
Firehouse Subs,220,0.0,0,0,44,0,44,0,sandwich
Firehouse Subs,330,0.0,0,0,88,0,66,0,sandwich
Firehouse Subs,5,0.0,0,10,0,0,0,0,sandwich
Firehouse Subs,5,0.0,0,10,0,0,0,0,sandwich
Firehouse Subs,5,0.0,0,5,0,0,0,0,sandwich
Firehouse Subs,320,0.0,0,0,64,0,64,0,sandwich
Firehouse Subs,480,0.0,0,0,128,0,96,0,sandwich
Firehouse Subs,10,0.0,0,15,0,0,0,0,sandwich
Firehouse Subs,10,0.0,0,15,0,0,0,0,sandwich
Firehouse Subs,10,0.0,0,10,0,0,0,0,sandwich
Firehouse Subs,15,0.0,0,10,1,0,0,0,sandwich
Firehouse Subs,340,0.0,0,0,90,0,90,0,sandwich
Firehouse Subs,440,0.0,0,0,88,0,88,0,sandwich
Firehouse Subs,660,0.0,0,0,176,0,132,0,sandwich
Firehouse Subs,10,0.0,0,10,0,0,0,0,sandwich
Firehouse Subs,20,0.0,0,15,2,0,0,0,sandwich
Firehouse Subs,150,2.5,10,170,26,1,23,7,sandwich
Firehouse Subs,90,2.0,10,105,10,0,10,7,sandwich
Firehouse Subs,100,0.0,0,15,24,0,2,0,sandwich
Firehouse Subs,120,1.5,0,240,22,1,2,4,sandwich
Firehouse Subs,120,1.5,0,230,23,2,3,5,sandwich
Five Guys,950,41.0,0,960,131,15,4,15,burger
Five Guys,1310,57.0,0,1330,181,21,6,20,burger
Five Guys,15,0.0,0,280,3,0,2,0,burger
Five Guys,0,0.0,0,200,0,0,0,0,burger
Five Guys,80,7.0,15,260,0,0,0,4,burger
Five Guys,20,0.0,0,55,1,0,1,0,burger
Five Guys,110,11.0,10,70,0,0,0,0,burger
Five Guys,30,0.0,0,160,5,0,4,0,burger
Five Guys,0,0.0,0,55,0,0,0,0,burger
Five Guys,15,0.0,0,85,4,0,3,0,burger
Five Guys,0,0.0,0,260,1,0,0,0,burger
Five Guys,530,23.0,0,530,72,8,2,8,burger
Five Guys,300,17.0,60,50,0,0,0,16,burger
Five Guys,280,26.0,55,800,1,0,0,11,burger
Five Guys,360,28.0,0,55,27,0,26,0,burger
Five Guys,80,0.0,0,10,19,0,19,0,burger
Five Guys,160,4.0,0,40,32,2,25,2,burger
Five Guys,80,0.0,0,20,0,0,18,0,burger
Five Guys,260,10.0,0,210,40,1,22,2,burger
Five Guys,340,29.0,0,290,13,4,6,13,burger
Five Guys,160,0.0,0,5,39,0,26,0,burger
Five Guys,120,0.0,0,10,28,0,24,0,burger
Five Guys,240,5.0,15,270,40,0,27,5,burger
Five Guys,670,32.0,130,360,84,0,82,13,burger
Five Guys,80,7.0,15,260,0,0,0,4,burger
Golden Corral,150,5.0,20,320,23,0,8,3,american restaurant
Golden Corral,190,10.0,0,240,22,0,6,3,american restaurant
Golden Corral,240,13.0,60,370,26,1,11,5,american restaurant
Golden Corral,230,14.0,0,630,24,1,2,4,american restaurant
Golden Corral,240,13.0,0,430,30,2,5,3,american restaurant
Golden Corral,190,12.0,35,1030,13,0,8,8,american restaurant
Golden Corral,80,1.5,20,900,12,0,1,6,american restaurant
Golden Corral,160,5.0,15,730,18,1,9,8,american restaurant
Golden Corral,80,1.0,5,1080,14,2,3,4,american restaurant
Golden Corral,110,8.0,10,110,9,1,6,2,american restaurant
Golden Corral,110,8.0,15,290,8,1,1,3,american restaurant
Golden Corral,40,2.0,0,85,5,1,3,1,american restaurant
Golden Corral,160,8.0,15,380,17,0,4,5,american restaurant
Golden Corral,320,17.0,60,690,21,1,3,18,american restaurant
Golden Corral,150,7.0,5,270,18,0,6,4,american restaurant
Golden Corral,350,19.0,60,860,19,1,2,23,american restaurant
Golden Corral,310,18.0,40,1070,19,1,2,14,american restaurant
Golden Corral,460,23.0,55,1440,41,2,5,20,american restaurant
Golden Corral,290,11.0,60,1380,24,1,17,25,american restaurant
Golden Corral,310,15.0,175,1070,1,1,1,43,american restaurant
Golden Corral,140,10.0,20,410,2,1,1,8,american restaurant
Golden Corral,130,6.0,35,620,1,1,0,15,american restaurant
Golden Corral,220,9.0,55,630,25,2,1,10,american restaurant
Golden Corral,320,30.0,60,560,0,0,0,11,american restaurant
Golden Corral,240,17.0,40,620,10,1,0,10,american restaurant
Golden Corral,240,11.0,40,570,16,1,1,17,american restaurant
Golden Corral,150,8.0,15,600,13,0,2,5,american restaurant
Golden Corral,360,14.0,60,560,35,0,25,24,american restaurant
Golden Corral,120,8.0,10,300,9,2,0,3,american restaurant
Golden Corral,240,8.0,45,1090,22,1,16,19,american restaurant
Golden Corral,180,9.0,115,160,0,0,0,23,american restaurant
Golden Corral,170,7.0,65,125,0,0,0,24,american restaurant
